OrderDate;StockDate;OrderNumber;ProductKey;CustomerKey;TerritoryKey;OrderLineItem;OrderQuantity
1/22/2021;10/18/2003;SO62541;536;14906;10;2;1
1/22/2021;12/01/2003;SO62541;590;14906;10;1;1
1/22/2021;12/26/2003;SO62540;529;14906;8;3;3
1/22/2021;12/13/2003;SO62540;214;14906;8;4;1
1/22/2021;01/03/2004;SO62540;377;14906;8;1;1
1/22/2021;12/30/2003;SO62540;540;14906;8;2;1
1/22/2021;11/12/2003;SO62532;536;16533;9;1;2
1/22/2021;11/13/2003;SO62535;477;16533;9;1;2
1/22/2021;10/22/2003;SO62535;479;16533;9;2;2
1/22/2021;11/17/2003;SO62535;491;16533;9;3;1
1/22/2021;10/26/2003;SO62562;479;16533;8;3;3
1/22/2021;01/03/2004;SO62562;477;16533;8;2;2
1/22/2021;11/17/2003;SO62562;464;16533;8;4;1
1/22/2021;11/18/2003;SO62562;576;16533;8;1;1
1/22/2021;12/28/2003;SO62549;528;16533;6;1;2
1/22/2021;01/04/2004;SO62549;536;16533;6;2;2
1/22/2021;11/08/2003;SO62576;583;16533;4;1;1
1/22/2021;11/01/2003;SO62536;490;17974;10;2;1
1/22/2021;11/20/2003;SO62536;597;17974;10;1;1
1/22/2021;11/10/2003;SO62545;538;17974;6;1;3
1/22/2021;10/04/2003;SO62545;480;17974;6;3;2
1/22/2021;11/09/2003;SO62545;529;17974;6;2;1
1/22/2021;12/28/2003;SO62566;477;17974;9;2;2
1/22/2021;11/07/2003;SO62566;479;17974;9;3;2
1/22/2021;11/28/2003;SO62566;229;17974;9;4;1
1/22/2021;11/26/2003;SO62566;373;17974;9;1;1
1/22/2021;11/07/2003;SO62575;529;17974;1;2;3
1/22/2021;11/12/2003;SO62575;539;17974;1;3;2
1/22/2021;10/10/2003;SO62575;220;17974;1;4;1
1/22/2021;10/25/2003;SO62575;389;17974;1;1;1
1/22/2021;10/17/2003;SO62574;480;17974;4;4;2
1/22/2021;11/04/2003;SO62574;529;17974;4;2;2
1/22/2021;12/22/2003;SO62574;539;17974;4;3;2
1/22/2021;10/22/2003;SO62574;387;17974;4;1;1
1/22/2021;10/24/2003;SO62538;477;20778;10;3;2
1/22/2021;11/04/2003;SO62538;479;20778;10;2;2
1/22/2021;11/05/2003;SO62538;379;20778;10;1;1
1/22/2021;12/23/2003;SO62533;537;20778;9;1;1
1/22/2021;10/25/2003;SO62553;477;20778;1;2;2
1/22/2021;12/12/2003;SO62553;478;20778;1;1;2
1/22/2021;11/20/2003;SO62573;604;20778;4;1;1
1/22/2021;10/31/2003;SO62554;480;20778;6;2;2
1/22/2021;12/30/2003;SO62554;528;20778;6;1;2
1/22/2021;10/09/2003;SO62571;606;20778;1;1;1
1/22/2021;11/23/2003;SO62572;480;20778;4;4;2
1/22/2021;11/16/2003;SO62572;529;20778;4;2;2
1/22/2021;01/05/2004;SO62572;538;20778;4;3;1
1/22/2021;10/06/2003;SO62572;606;20778;4;1;1
1/22/2021;10/12/2003;SO62565;529;23339;9;3;2
1/22/2021;12/16/2003;SO62565;539;23339;9;2;2
1/22/2021;11/02/2003;SO62565;581;23339;9;1;1
1/22/2021;11/27/2003;SO62558;480;23339;7;3;3
1/22/2021;12/29/2003;SO62558;484;23339;7;4;2
1/22/2021;12/17/2003;SO62558;530;23339;7;2;2
1/22/2021;11/10/2003;SO62558;541;23339;7;1;2
1/22/2021;11/21/2003;SO62578;387;23339;10;1;1
1/22/2021;10/02/2003;SO62578;488;23339;10;2;1
1/22/2021;10/06/2003;SO62579;223;23339;10;2;2
1/22/2021;12/15/2003;SO62579;215;23339;10;3;1
1/22/2021;10/13/2003;SO62579;389;23339;10;1;1
1/22/2021;9/24/2003;SO62577;229;23339;10;2;1
1/22/2021;11/18/2003;SO62577;385;23339;10;1;1
1/22/2021;11/08/2003;SO62548;466;23339;4;4;3
1/22/2021;11/28/2003;SO62548;215;23339;4;3;1
1/22/2021;11/03/2003;SO62548;529;23339;4;1;1
1/22/2021;9/30/2003;SO62548;540;23339;4;2;1
1/22/2021;10/28/2003;SO62534;528;23339;9;1;2
1/22/2021;01/06/2004;SO62563;462;23339;8;3;2
1/22/2021;10/05/2003;SO62563;215;23339;8;2;1
1/22/2021;10/05/2003;SO62563;235;23339;8;4;1
1/22/2021;11/18/2003;SO62563;576;23339;8;1;1
1/22/2021;11/01/2003;SO62569;477;23339;1;2;3
1/22/2021;01/01/2004;SO62569;479;23339;1;3;2
1/22/2021;12/15/2003;SO62569;484;23339;1;4;2
1/22/2021;12/15/2003;SO62569;576;23339;1;1;1
1/22/2021;12/29/2003;SO62570;490;23339;4;2;1
1/22/2021;11/05/2003;SO62570;576;23339;4;1;1
1/22/2021;11/15/2003;SO62564;530;23339;8;3;2
1/22/2021;11/03/2003;SO62564;214;23339;8;4;1
1/22/2021;10/24/2003;SO62564;223;23339;8;5;1
1/22/2021;10/03/2003;SO62564;541;23339;8;2;1
1/22/2021;11/17/2003;SO62564;577;23339;8;1;1
1/22/2021;11/18/2003;SO62539;379;23339;8;1;1
1/23/2021;12/09/2003;SO62597;529;11001;6;1;2
1/23/2021;12/11/2003;SO62597;223;11001;6;3;1
1/23/2021;10/07/2003;SO62597;488;11001;6;4;1
1/23/2021;9/26/2003;SO62597;540;11001;6;2;1
1/23/2021;10/19/2003;SO62593;538;11185;6;1;2
1/23/2021;10/23/2003;SO62583;480;11752;9;2;2
1/23/2021;12/07/2003;SO62583;528;11752;9;1;2
1/23/2021;10/19/2003;SO62626;574;11861;9;1;1
1/23/2021;12/28/2003;SO62581;480;11861;9;3;2
1/23/2021;10/07/2003;SO62581;528;11861;9;2;2
1/23/2021;10/20/2003;SO62581;535;11861;9;1;2
1/23/2021;10/08/2003;SO62616;480;11861;4;2;2
1/23/2021;10/07/2003;SO62616;358;11861;4;1;1
1/23/2021;11/20/2003;SO62613;223;12754;4;3;2
1/23/2021;10/15/2003;SO62613;485;12754;4;1;2
1/23/2021;12/10/2003;SO62613;226;12754;4;2;1
1/23/2021;9/25/2003;SO62611;477;12754;10;1;2
1/23/2021;01/02/2004;SO62611;478;12754;10;2;2
1/23/2021;11/29/2003;SO62624;479;12754;10;2;2
1/23/2021;12/01/2003;SO62624;477;12754;10;3;1
1/23/2021;10/27/2003;SO62624;575;12754;10;1;1
1/23/2021;12/26/2003;SO62625;477;12754;7;2;2
1/23/2021;10/31/2003;SO62625;479;12754;7;3;2
1/23/2021;11/08/2003;SO62625;573;12754;7;1;1
1/23/2021;10/29/2003;SO62621;358;12754;9;1;1
1/23/2021;11/09/2003;SO62621;485;12754;9;2;1
1/23/2021;11/22/2003;SO62622;528;12754;9;3;2
1/23/2021;10/01/2003;SO62622;214;12754;9;4;1
1/23/2021;11/04/2003;SO62622;362;12754;9;1;1
1/23/2021;10/16/2003;SO62622;537;12754;9;2;1
1/23/2021;10/10/2003;SO62620;485;13791;1;2;2
1/23/2021;12/26/2003;SO62620;356;13791;1;1;1
1/23/2021;9/26/2003;SO62620;480;13791;1;3;1
1/23/2021;10/16/2003;SO62610;480;13791;6;3;2
1/23/2021;9/29/2003;SO62610;528;13791;6;1;1
1/23/2021;12/06/2003;SO62610;537;13791;6;2;1
1/23/2021;12/07/2003;SO62618;485;13791;4;2;2
1/23/2021;11/09/2003;SO62618;360;13791;4;1;1
1/23/2021;9/25/2003;SO62617;477;13791;4;3;2
1/23/2021;12/14/2003;SO62617;478;13791;4;4;2
1/23/2021;9/29/2003;SO62617;485;13791;4;2;2
1/23/2021;01/03/2004;SO62617;356;13791;4;1;1
1/23/2021;10/06/2003;SO62586;595;14906;7;1;1
1/23/2021;12/20/2003;SO62589;485;14906;8;2;2
1/23/2021;10/12/2003;SO62589;360;14906;8;1;1
1/23/2021;11/27/2003;SO62619;480;14906;6;3;3
1/23/2021;11/05/2003;SO62619;484;14906;6;4;2
1/23/2021;12/27/2003;SO62619;358;14906;6;1;1
1/23/2021;10/27/2003;SO62619;485;14906;6;2;1
1/23/2021;12/01/2003;SO62588;485;14906;8;2;2
1/23/2021;9/25/2003;SO62588;362;14906;8;1;1
1/23/2021;11/06/2003;SO62587;529;14906;7;2;2
1/23/2021;11/30/2003;SO62587;539;14906;7;3;2
1/23/2021;12/31/2003;SO62587;220;14906;7;4;1
1/23/2021;10/21/2003;SO62587;226;14906;7;5;1
1/23/2021;11/28/2003;SO62587;583;14906;7;1;1
1/23/2021;12/02/2003;SO62603;480;14906;4;2;2
1/23/2021;12/03/2003;SO62603;528;14906;4;1;2
1/23/2021;10/16/2003;SO62612;484;14906;6;2;2
1/23/2021;12/14/2003;SO62612;485;14906;6;1;2
1/23/2021;10/04/2003;SO62601;528;14906;4;1;2
1/23/2021;11/11/2003;SO62601;486;14906;4;2;1
1/23/2021;12/19/2003;SO62609;223;14906;6;3;2
1/23/2021;11/25/2003;SO62609;477;14906;6;2;2
1/23/2021;11/17/2003;SO62609;478;14906;6;4;2
1/23/2021;12/10/2003;SO62609;485;14906;6;1;2
1/23/2021;9/29/2003;SO62585;223;17974;9;1;2
1/23/2021;11/07/2003;SO62600;477;17974;4;1;1
1/23/2021;11/26/2003;SO62604;485;17974;6;1;2
1/23/2021;11/07/2003;SO62584;480;17974;9;1;2
1/23/2021;10/08/2003;SO62582;538;17974;9;2;3
1/23/2021;12/10/2003;SO62582;529;17974;9;1;2
1/23/2021;9/29/2003;SO62602;528;17974;6;1;3
1/23/2021;12/13/2003;SO62602;214;17974;6;2;1
1/23/2021;10/27/2003;SO62615;220;17974;4;2;1
1/23/2021;11/08/2003;SO62615;379;17974;4;1;1
1/23/2021;10/15/2003;SO62614;220;17974;4;2;1
1/23/2021;10/16/2003;SO62614;379;17974;4;1;1
1/23/2021;11/24/2003;SO62605;223;20778;8;3;2
1/23/2021;11/18/2003;SO62605;477;20778;8;1;2
1/23/2021;10/03/2003;SO62605;220;20778;8;2;1
1/23/2021;10/22/2003;SO62605;232;20778;8;4;1
1/23/2021;11/26/2003;SO62598;477;20778;1;2;2
1/23/2021;11/01/2003;SO62598;478;20778;1;1;2
1/23/2021;11/17/2003;SO62598;215;20778;1;3;1
1/23/2021;9/27/2003;SO62598;229;20778;1;4;1
1/23/2021;11/11/2003;SO62599;477;20778;4;1;2
1/23/2021;01/02/2004;SO62599;478;20778;4;2;2
1/23/2021;10/20/2003;SO62606;528;20778;10;2;2
1/23/2021;11/11/2003;SO62606;536;20778;10;1;2
1/23/2021;11/22/2003;SO62606;480;20778;10;3;1
1/23/2021;12/05/2003;SO62623;480;20778;4;4;3
1/23/2021;01/03/2004;SO62623;538;20778;4;2;2
1/23/2021;10/09/2003;SO62623;529;20778;4;3;1
1/23/2021;10/26/2003;SO62623;584;20778;4;1;1
1/23/2021;10/20/2003;SO62595;480;23339;1;2;2
1/23/2021;11/26/2003;SO62595;484;23339;1;3;2
1/23/2021;11/16/2003;SO62595;540;23339;1;1;1
1/23/2021;10/04/2003;SO62596;540;23339;1;1;1
1/23/2021;01/04/2004;SO62594;480;23339;4;3;2
1/23/2021;12/02/2003;SO62594;529;23339;4;2;2
1/23/2021;12/27/2003;SO62594;540;23339;4;1;1
1/23/2021;11/22/2003;SO62608;480;23339;7;2;2
1/23/2021;12/13/2003;SO62608;530;23339;7;1;1
1/23/2021;10/06/2003;SO62592;480;23339;4;2;2
1/23/2021;11/17/2003;SO62592;538;23339;4;1;2
1/23/2021;10/29/2003;SO62591;529;23339;4;1;2
1/23/2021;11/27/2003;SO62591;538;23339;4;2;2
1/23/2021;12/26/2003;SO62607;541;23339;7;1;3
1/23/2021;10/09/2003;SO62627;584;23339;9;1;1
1/23/2021;11/23/2003;SO62590;223;23339;1;2;3
1/23/2021;10/11/2003;SO62590;489;23339;1;3;1
1/23/2021;01/04/2004;SO62590;538;23339;1;1;1
1/24/2021;11/06/2003;SO62659;480;11001;6;2;2
1/24/2021;10/08/2003;SO62659;537;11001;6;1;1
1/24/2021;11/08/2003;SO62668;462;11276;10;4;2
1/24/2021;11/25/2003;SO62668;477;11276;10;2;2
1/24/2021;10/25/2003;SO62668;479;11276;10;3;2
1/24/2021;11/03/2003;SO62668;561;11276;10;1;1
1/24/2021;11/21/2003;SO62693;482;11861;9;2;2
1/24/2021;10/16/2003;SO62693;214;11861;9;3;1
1/24/2021;10/21/2003;SO62693;575;11861;9;1;1
1/24/2021;12/27/2003;SO62691;574;11861;9;1;1
1/24/2021;10/27/2003;SO62660;528;11861;6;2;3
1/24/2021;12/29/2003;SO62660;466;11861;6;4;2
1/24/2021;12/21/2003;SO62660;214;11861;6;3;1
1/24/2021;10/30/2003;SO62660;537;11861;6;1;1
1/24/2021;12/17/2003;SO62683;220;11861;6;2;1
1/24/2021;12/25/2003;SO62683;561;11861;6;1;1
1/24/2021;10/19/2003;SO62665;352;12754;6;1;1
1/24/2021;11/27/2003;SO62665;478;12754;6;2;1
1/24/2021;11/04/2003;SO62628;223;12754;4;1;2
1/24/2021;12/02/2003;SO62643;223;12754;4;1;1
1/24/2021;12/22/2003;SO62676;485;12754;9;2;3
1/24/2021;10/08/2003;SO62676;214;12754;9;3;1
1/24/2021;12/09/2003;SO62676;362;12754;9;1;1
1/24/2021;11/09/2003;SO62678;528;12754;9;2;2
1/24/2021;11/14/2003;SO62678;360;12754;9;1;1
1/24/2021;10/17/2003;SO62678;487;12754;9;4;1
1/24/2021;11/09/2003;SO62678;537;12754;9;3;1
1/24/2021;12/11/2003;SO62632;475;12754;9;1;1
1/24/2021;10/18/2003;SO62677;528;12754;9;3;2
1/24/2021;12/20/2003;SO62677;220;12754;9;4;1
1/24/2021;11/15/2003;SO62677;358;12754;9;1;1
1/24/2021;12/02/2003;SO62677;537;12754;9;2;1
1/24/2021;12/06/2003;SO62661;484;13791;6;3;2
1/24/2021;01/08/2004;SO62661;528;13791;6;1;1
1/24/2021;10/08/2003;SO62661;537;13791;6;2;1
1/24/2021;10/27/2003;SO62634;462;13791;9;2;2
1/24/2021;11/10/2003;SO62634;540;13791;9;1;1
1/24/2021;10/25/2003;SO62635;232;13791;9;1;1
1/24/2021;12/25/2003;SO62636;232;13791;9;1;1
1/24/2021;10/09/2003;SO62692;466;13791;9;3;1
1/24/2021;11/12/2003;SO62692;475;13791;9;2;1
1/24/2021;01/03/2004;SO62692;489;13791;9;4;1
1/24/2021;10/30/2003;SO62692;590;13791;9;1;1
1/24/2021;12/03/2003;SO62667;481;13791;1;4;2
1/24/2021;10/14/2003;SO62667;528;13791;1;3;2
1/24/2021;10/10/2003;SO62667;352;13791;1;1;1
1/24/2021;10/18/2003;SO62667;537;13791;1;2;1
1/24/2021;11/24/2003;SO62666;528;13791;1;2;2
1/24/2021;12/16/2003;SO62666;220;13791;1;4;1
1/24/2021;01/06/2004;SO62666;362;13791;1;1;1
1/24/2021;01/03/2004;SO62666;537;13791;1;3;1
1/24/2021;11/29/2003;SO62664;485;13791;4;2;2
1/24/2021;10/11/2003;SO62664;358;13791;4;1;1
1/24/2021;10/13/2003;SO62639;480;14906;7;4;2
1/24/2021;9/27/2003;SO62639;528;14906;7;2;2
1/24/2021;12/07/2003;SO62639;535;14906;7;3;2
1/24/2021;10/14/2003;SO62639;600;14906;7;1;1
1/24/2021;12/02/2003;SO62637;223;14906;9;1;3
1/24/2021;10/23/2003;SO62654;528;14906;8;1;2
1/24/2021;12/19/2003;SO62654;486;14906;8;2;1
1/24/2021;10/20/2003;SO62651;528;14906;1;1;2
1/24/2021;10/30/2003;SO62651;215;14906;1;2;1
1/24/2021;11/06/2003;SO62642;477;14906;10;3;2
1/24/2021;11/25/2003;SO62642;478;14906;10;2;2
1/24/2021;11/12/2003;SO62642;214;14906;10;4;1
1/24/2021;11/16/2003;SO62642;223;14906;10;5;1
1/24/2021;10/16/2003;SO62642;352;14906;10;1;1
1/24/2021;12/02/2003;SO62641;466;14906;8;4;3
1/24/2021;12/17/2003;SO62641;478;14906;8;3;3
1/24/2021;12/22/2003;SO62641;356;14906;8;1;1
1/24/2021;12/20/2003;SO62641;477;14906;8;2;1
1/24/2021;12/15/2003;SO62685;466;16533;6;3;2
1/24/2021;12/15/2003;SO62685;477;16533;6;4;2
1/24/2021;12/23/2003;SO62685;479;16533;6;2;2
1/24/2021;10/15/2003;SO62685;584;16533;6;1;1
1/24/2021;11/23/2003;SO62662;477;16533;6;2;3
1/24/2021;01/07/2004;SO62662;478;16533;6;3;2
1/24/2021;10/21/2003;SO62662;485;16533;6;1;2
1/24/2021;11/17/2003;SO62662;232;16533;6;4;1
1/24/2021;12/01/2003;SO62669;564;16533;8;1;1
1/24/2021;12/21/2003;SO62653;466;16533;8;4;2
1/24/2021;10/24/2003;SO62653;478;16533;8;2;2
1/24/2021;12/01/2003;SO62653;485;16533;8;1;2
1/24/2021;10/14/2003;SO62653;487;16533;8;3;1
1/24/2021;10/29/2003;SO62673;379;16533;9;1;1
1/24/2021;10/01/2003;SO62650;464;16533;1;3;2
1/24/2021;10/09/2003;SO62650;477;16533;1;1;2
1/24/2021;11/17/2003;SO62650;232;16533;1;2;1
1/24/2021;10/16/2003;SO62687;214;16533;4;2;1
1/24/2021;10/08/2003;SO62687;581;16533;4;1;1
1/24/2021;11/18/2003;SO62657;480;16533;8;3;2
1/24/2021;11/10/2003;SO62657;528;16533;8;2;2
1/24/2021;10/30/2003;SO62657;535;16533;8;1;1
1/24/2021;11/15/2003;SO62630;485;17974;9;1;2
1/24/2021;11/09/2003;SO62630;471;17974;9;2;1
1/24/2021;12/04/2003;SO62658;223;17974;8;4;2
1/24/2021;11/18/2003;SO62658;528;17974;8;2;2
1/24/2021;11/23/2003;SO62658;536;17974;8;1;2
1/24/2021;01/05/2004;SO62658;220;17974;8;3;1
1/24/2021;01/02/2004;SO62670;489;17974;9;2;1
1/24/2021;11/20/2003;SO62670;580;17974;9;1;1
1/24/2021;10/01/2003;SO62686;529;17974;4;3;3
1/24/2021;11/16/2003;SO62686;539;17974;4;2;2
1/24/2021;10/08/2003;SO62686;215;17974;4;4;1
1/24/2021;11/20/2003;SO62686;389;17974;4;1;1
1/24/2021;11/08/2003;SO62671;477;17974;9;2;2
1/24/2021;10/12/2003;SO62671;479;17974;9;3;2
1/24/2021;11/12/2003;SO62671;226;17974;9;4;1
1/24/2021;10/15/2003;SO62671;379;17974;9;1;1
1/24/2021;11/19/2003;SO62672;462;17974;9;3;2
1/24/2021;11/29/2003;SO62672;371;17974;9;1;1
1/24/2021;11/21/2003;SO62672;540;17974;9;2;1
1/24/2021;12/23/2003;SO62674;377;17974;9;1;1
1/24/2021;11/04/2003;SO62655;539;20778;10;1;2
1/24/2021;10/19/2003;SO62656;480;20778;10;3;2
1/24/2021;11/30/2003;SO62656;528;20778;10;1;2
1/24/2021;10/17/2003;SO62656;536;20778;10;2;2
1/24/2021;12/21/2003;SO62638;581;20778;10;1;1
1/24/2021;10/16/2003;SO62648;462;20778;4;4;2
1/24/2021;10/30/2003;SO62648;528;20778;4;2;2
1/24/2021;12/09/2003;SO62648;536;20778;4;1;2
1/24/2021;11/30/2003;SO62648;214;20778;4;3;1
1/24/2021;11/22/2003;SO62690;538;20778;7;2;2
1/24/2021;12/01/2003;SO62690;604;20778;7;1;1
1/24/2021;11/27/2003;SO62684;484;20778;1;4;3
1/24/2021;01/04/2004;SO62684;480;20778;1;3;2
1/24/2021;11/24/2003;SO62684;538;20778;1;2;2
1/24/2021;01/06/2004;SO62684;604;20778;1;1;1
1/24/2021;9/26/2003;SO62652;528;20778;6;1;2
1/24/2021;10/18/2003;SO62652;220;20778;6;2;1
1/24/2021;11/17/2003;SO62694;477;20778;9;3;2
1/24/2021;11/14/2003;SO62694;479;20778;9;2;2
1/24/2021;12/04/2003;SO62694;584;20778;9;1;1
1/24/2021;11/22/2003;SO62688;387;23339;10;1;1
1/24/2021;11/23/2003;SO62688;490;23339;10;2;1
1/24/2021;11/11/2003;SO62647;540;23339;1;1;1
1/24/2021;10/18/2003;SO62629;538;23339;9;1;3
1/24/2021;11/02/2003;SO62681;223;23339;4;2;2
1/24/2021;10/24/2003;SO62681;575;23339;4;1;1
1/24/2021;10/26/2003;SO62631;528;23339;9;1;2
1/24/2021;10/15/2003;SO62631;220;23339;9;2;1
1/24/2021;10/02/2003;SO62631;472;23339;9;3;1
1/24/2021;11/08/2003;SO62675;529;23339;9;3;2
1/24/2021;12/30/2003;SO62675;381;23339;9;1;1
1/24/2021;12/16/2003;SO62675;539;23339;9;2;1
1/24/2021;11/12/2003;SO62679;541;23339;4;2;2
1/24/2021;10/29/2003;SO62679;560;23339;4;1;1
1/24/2021;11/05/2003;SO62640;539;23339;8;2;3
1/24/2021;10/18/2003;SO62640;529;23339;8;3;2
1/24/2021;12/30/2003;SO62640;215;23339;8;4;1
1/24/2021;11/10/2003;SO62640;582;23339;8;1;1
1/24/2021;12/26/2003;SO62682;464;23339;4;6;2
1/24/2021;10/14/2003;SO62682;530;23339;4;2;2
1/24/2021;12/01/2003;SO62682;541;23339;4;3;2
1/24/2021;01/01/2004;SO62682;214;23339;4;4;1
1/24/2021;01/01/2004;SO62682;232;23339;4;5;1
1/24/2021;01/06/2004;SO62682;563;23339;4;1;1
1/24/2021;12/06/2003;SO62689;223;23339;10;3;2
1/24/2021;10/15/2003;SO62689;214;23339;10;2;1
1/24/2021;10/13/2003;SO62689;604;23339;10;1;1
1/24/2021;01/04/2004;SO62645;477;23339;4;2;2
1/24/2021;11/14/2003;SO62645;479;23339;4;3;2
1/24/2021;01/07/2004;SO62645;530;23339;4;1;2
1/24/2021;11/18/2003;SO62645;473;23339;4;4;1
1/24/2021;12/27/2003;SO62646;480;23339;1;2;2
1/24/2021;10/05/2003;SO62646;530;23339;1;1;2
1/24/2021;12/03/2003;SO62649;474;23339;6;1;1
1/24/2021;11/30/2003;SO62644;539;23339;1;1;3
1/24/2021;12/20/2003;SO62644;529;23339;1;2;2
1/24/2021;11/25/2003;SO62680;477;23339;4;2;2
1/24/2021;10/10/2003;SO62680;223;23339;4;4;1
1/24/2021;11/19/2003;SO62680;479;23339;4;3;1
1/24/2021;11/02/2003;SO62680;585;23339;4;1;1
1/25/2021;10/05/2003;SO62739;354;11001;9;1;1
1/25/2021;10/13/2003;SO62750;214;11001;9;2;1
1/25/2021;10/14/2003;SO62750;562;11001;9;1;1
1/25/2021;01/07/2004;SO62700;477;11001;9;2;2
1/25/2021;10/14/2003;SO62700;214;11001;9;3;1
1/25/2021;01/01/2004;SO62700;478;11001;9;1;1
1/25/2021;12/17/2003;SO62705;480;11001;1;2;2
1/25/2021;12/25/2003;SO62705;529;11001;1;1;2
1/25/2021;10/11/2003;SO62737;223;11276;10;4;2
1/25/2021;10/27/2003;SO62737;477;11276;10;3;2
1/25/2021;11/14/2003;SO62737;479;11276;10;2;2
1/25/2021;10/20/2003;SO62737;220;11276;10;5;1
1/25/2021;11/06/2003;SO62737;575;11276;10;1;1
1/25/2021;10/01/2003;SO62710;536;11384;6;1;1
1/25/2021;11/27/2003;SO62732;528;11506;6;2;3
1/25/2021;11/29/2003;SO62732;215;11506;6;3;1
1/25/2021;12/15/2003;SO62732;537;11506;6;1;1
1/25/2021;9/27/2003;SO62731;528;11653;4;2;3
1/25/2021;11/09/2003;SO62731;481;11653;4;3;2
1/25/2021;11/08/2003;SO62731;537;11653;4;1;1
1/25/2021;12/03/2003;SO62704;488;11653;4;1;1
1/25/2021;11/27/2003;SO62695;464;11752;1;2;2
1/25/2021;12/24/2003;SO62695;220;11752;1;1;1
1/25/2021;9/29/2003;SO62733;223;11861;7;1;2
1/25/2021;10/28/2003;SO62734;477;11861;10;1;2
1/25/2021;12/21/2003;SO62734;478;11861;10;2;2
1/25/2021;10/18/2003;SO62734;489;11861;10;3;1
1/25/2021;10/23/2003;SO62696;535;12754;9;1;2
1/25/2021;11/21/2003;SO62740;479;12754;6;2;2
1/25/2021;12/21/2003;SO62740;484;12754;6;3;1
1/25/2021;10/12/2003;SO62740;564;12754;6;1;1
1/25/2021;11/03/2003;SO62721;485;12754;4;1;2
1/25/2021;01/07/2004;SO62721;232;12754;4;2;1
1/25/2021;12/09/2003;SO62702;477;12754;7;3;3
1/25/2021;10/10/2003;SO62702;479;12754;7;2;2
1/25/2021;11/27/2003;SO62702;379;12754;7;1;1
1/25/2021;10/14/2003;SO62715;484;12754;6;2;2
1/25/2021;01/09/2004;SO62715;477;12754;6;1;1
1/25/2021;01/01/2004;SO62720;485;13791;4;1;2
1/25/2021;10/02/2003;SO62720;487;13791;4;2;1
1/25/2021;11/12/2003;SO62735;481;13791;1;4;2
1/25/2021;12/16/2003;SO62735;485;13791;1;2;2
1/25/2021;01/04/2004;SO62735;232;13791;1;3;1
1/25/2021;11/27/2003;SO62735;352;13791;1;1;1
1/25/2021;01/02/2004;SO62736;358;13791;4;1;1
1/25/2021;12/13/2003;SO62736;473;13791;4;3;1
1/25/2021;11/03/2003;SO62736;487;13791;4;2;1
1/25/2021;11/18/2003;SO62719;528;13791;1;1;2
1/25/2021;10/29/2003;SO62719;220;13791;1;2;1
1/25/2021;10/08/2003;SO62703;362;14906;8;1;1
1/25/2021;12/11/2003;SO62745;223;14906;6;4;2
1/25/2021;01/09/2004;SO62745;477;14906;6;3;2
1/25/2021;11/19/2003;SO62745;479;14906;6;2;2
1/25/2021;11/30/2003;SO62745;604;14906;6;1;1
1/25/2021;10/30/2003;SO62718;528;16533;4;1;2
1/25/2021;9/30/2003;SO62718;214;16533;4;2;1
1/25/2021;10/12/2003;SO62718;482;16533;4;3;1
1/25/2021;12/08/2003;SO62701;215;16533;10;2;1
1/25/2021;10/31/2003;SO62701;592;16533;10;1;1
1/25/2021;12/08/2003;SO62723;223;17974;10;4;2
1/25/2021;01/03/2004;SO62723;528;17974;10;2;2
1/25/2021;11/27/2003;SO62723;535;17974;10;1;2
1/25/2021;10/06/2003;SO62723;215;17974;10;3;1
1/25/2021;11/28/2003;SO62716;223;17974;4;1;2
1/25/2021;11/05/2003;SO62716;477;17974;4;2;2
1/25/2021;9/30/2003;SO62697;482;17974;9;2;2
1/25/2021;9/30/2003;SO62697;485;17974;9;1;2
1/25/2021;01/02/2004;SO62746;477;17974;6;3;2
1/25/2021;10/24/2003;SO62746;479;17974;6;2;2
1/25/2021;10/30/2003;SO62746;381;17974;6;1;1
1/25/2021;01/08/2004;SO62746;490;17974;6;4;1
1/25/2021;11/08/2003;SO62713;229;17974;4;2;1
1/25/2021;9/27/2003;SO62713;476;17974;4;1;1
1/25/2021;11/10/2003;SO62747;385;17974;7;1;1
1/25/2021;12/11/2003;SO62747;488;17974;7;2;1
1/25/2021;12/16/2003;SO62714;476;17974;1;1;1
1/25/2021;9/28/2003;SO62738;490;17974;9;2;1
1/25/2021;11/30/2003;SO62738;582;17974;9;1;1
1/25/2021;10/17/2003;SO62722;539;17974;10;1;2
1/25/2021;10/17/2003;SO62711;477;20778;1;1;2
1/25/2021;12/29/2003;SO62711;478;20778;1;2;2
1/25/2021;01/06/2004;SO62727;529;20778;10;1;3
1/25/2021;10/22/2003;SO62727;486;20778;10;3;1
1/25/2021;10/08/2003;SO62727;539;20778;10;2;1
1/25/2021;10/17/2003;SO62744;464;20778;4;4;3
1/25/2021;10/29/2003;SO62744;477;20778;4;3;2
1/25/2021;10/11/2003;SO62744;479;20778;4;2;2
1/25/2021;12/12/2003;SO62744;606;20778;4;1;1
1/25/2021;12/26/2003;SO62743;538;20778;1;2;2
1/25/2021;10/25/2003;SO62743;606;20778;1;1;1
1/25/2021;11/16/2003;SO62699;477;23339;9;1;2
1/25/2021;9/29/2003;SO62725;529;23339;7;1;2
1/25/2021;12/04/2003;SO62725;215;23339;7;2;1
1/25/2021;9/27/2003;SO62729;529;23339;8;1;2
1/25/2021;10/13/2003;SO62729;214;23339;8;3;1
